Celltype,Condition,Clusters,PatientID,nFeature,nCount,Rowinds
Inflam. FIB,LS,3,Patient1,799,1896.5922117627322,290
Inflam. FIB,LS,3,Patient1,706,1818.0021508330358,291
Inflam. FIB,LS,3,Patient1,1033,2262.3483556667134,293
Inflam. FIB,LS,3,Patient1,685,1783.7345330886637,295
Inflam. FIB,LS,3,Patient1,973,2036.1744836079672,301
Inflam. FIB,LS,3,Patient1,774,1867.8338075190647,303
Inflam. FIB,LS,3,Patient1,909,2072.433087327285,306
Inflam. FIB,LS,3,Patient1,819,1919.0288049595435,307
Inflam. FIB,LS,3,Patient1,821,1890.7614583281695,311
Inflam. FIB,LS,3,Patient1,927,2100.570827150527,314
Inflam. FIB,LS,3,Patient1,649,1669.969938716993,316
Inflam. FIB,LS,3,Patient1,827,2001.4855482691405,324
Inflam. FIB,LS,3,Patient1,694,1806.3557083413918,326
Inflam. FIB,LS,3,Patient1,823,1942.5290753315207,329
Inflam. FIB,LS,3,Patient1,886,2047.3355875014884,330
Inflam. FIB,LS,3,Patient1,630,1658.2018414773906,331
Inflam. FIB,LS,3,Patient1,737,1839.0354166521383,333
Inflam. FIB,LS,3,Patient1,627,1713.9310757011317,335
Inflam. FIB,LS,3,Patient1,815,1899.2924570413222,344
Inflam. FIB,LS,3,Patient1,689,1780.222218552741,346
Inflam. FIB,LS,3,Patient1,702,1793.8468467703358,351
Inflam. FIB,LS,3,Patient1,729,1814.6438672556606,353
Inflam. FIB,LS,3,Patient1,827,2025.8400467745437,355
Inflam. FIB,LS,3,Patient1,895,2089.1258942814643,356
Inflam. FIB,LS,3,Patient1,733,1802.7867643604386,363
Inflam. FIB,LS,3,Patient1,770,1754.1704649479589,368
Inflam. FIB,LS,3,Patient1,768,1880.694896973143,380
Inflam. FIB,LS,3,Patient1,982,2184.2222249781075,385
Inflam. FIB,LS,3,Patient1,701,1775.1094901427323,396
Inflam. FIB,LS,3,Patient1,969,2208.347426272503,398
Inflam. FIB,LS,3,Patient1,820,1990.990387184572,404
Inflam. FIB,LS,3,Patient1,715,1812.1017043621816,405
Inflam. FIB,LS,3,Patient1,799,1954.500801545537,408
Inflam. FIB,LS,3,Patient1,571,1611.1005714211306,410
Inflam. FIB,LS,3,Patient1,786,1882.1936876194768,423
Inflam. FIB,LS,3,Patient1,703,1776.9955736075174,425
Inflam. FIB,LS,3,Patient1,679,1795.357028943664,426
Inflam. FIB,LS,3,Patient1,766,1900.9200957005826,428
Inflam. FIB,LS,3,Patient1,583,1606.4348253978703,431
Inflam. FIB,LS,3,Patient1,601,1632.4560486431856,433
Inflam. FIB,LS,3,Patient1,573,1579.7008922111295,436
Inflam. FIB,LS,3,Patient1,776,1909.4300824734132,437
Inflam. FIB,LS,3,Patient1,703,1789.9253645208496,438
Inflam. FIB,LS,2,Patient1,781,1899.8234576365753,439
Inflam. FIB,LS,3,Patient1,653,1725.483884735884,448
Inflam. FIB,LS,3,Patient1,655,1691.2207960575138,454
Inflam. FIB,LS,3,Patient1,570,1569.2002068188435,460
Inflam. FIB,LS,3,Patient1,657,1686.3029134473675,461
Inflam. FIB,LS,3,Patient1,788,1862.7510954739412,463
Inflam. FIB,LS,3,Patient1,558,1574.0667548351557,464
Inflam. FIB,LS,3,Patient1,818,1954.198084327812,466
Inflam. FIB,LS,3,Patient1,645,1723.9840224764398,467
Inflam. FIB,LS,3,Patient1,561,1536.5844976174296,472
Inflam. FIB,LS,3,Patient1,665,1678.7956878043906,477
Inflam. FIB,LS,3,Patient1,601,1606.7809835593162,478
Inflam. FIB,LS,3,Patient1,544,1532.6894132243783,480
Inflam. FIB,LS,3,Patient1,703,1796.9928341618443,486
Inflam. FIB,LS,3,Patient1,556,1573.968321844714,489
Inflam. FIB,LS,3,Patient1,655,1701.799696745398,496
Inflam. FIB,LS,3,Patient1,614,1595.0560439401618,499
Inflam. FIB,LS,3,Patient1,493,1422.0795714438448,503
Inflam. FIB,LS,3,Patient1,580,1609.442386915811,507
Inflam. FIB,LS,3,Patient1,802,1935.8561629970877,515
Inflam. FIB,LS,3,Patient1,467,1395.4655942956647,516
Inflam. FIB,LS,3,Patient1,527,1473.2301165546291,517
Inflam. FIB,LS,3,Patient1,711,1810.4351805081346,522
Inflam. FIB,LS,3,Patient1,707,1723.1684894893272,523
Inflam. FIB,LS,3,Patient1,579,1571.6075764079496,527
Inflam. FIB,LS,3,Patient1,526,1508.102265213116,536
Inflam. FIB,LS,3,Patient1,566,1582.726768134432,537
Inflam. FIB,LS,3,Patient1,457,1357.4280477101922,539
Inflam. FIB,LS,3,Patient1,464,1375.0381798666097,541
Inflam. FIB,LS,3,Patient1,618,1687.9078662616112,543
Inflam. FIB,LS,3,Patient1,653,1740.8904385842736,544
Inflam. FIB,LS,3,Patient1,434,1319.0856333267586,557
Inflam. FIB,LS,3,Patient1,459,1408.276823471197,558
Inflam. FIB,LS,3,Patient1,457,1380.373640910041,568
Inflam. FIB,LS,3,Patient1,681,1796.706284484727,569
Inflam. FIB,LS,3,Patient1,421,1305.6258645173555,573
Inflam. FIB,LS,1,Patient1,489,1408.4483692547528,575
Inflam. FIB,LS,3,Patient1,520,1471.4492609231954,592
Inflam. FIB,LS,3,Patient1,493,1445.9931692531381,596
Inflam. FIB,LS,3,Patient1,448,1329.7426021864674,599
Inflam. FIB,LS,3,Patient1,476,1419.2471212471096,602
Inflam. FIB,LS,3,Patient1,497,1448.6960766749278,606
Inflam. FIB,LS,3,Patient1,504,1440.807331354613,611
Inflam. FIB,LS,3,Patient1,520,1499.2353624752343,624
Inflam. FIB,LS,3,Patient1,420,1314.508035997567,627
Inflam. FIB,LS,3,Patient1,366,1177.9764152403277,628
Inflam. FIB,LS,3,Patient1,416,1263.8988371810958,633
Inflam. FIB,LS,1,Patient1,382,1220.9884054249087,635
Inflam. FIB,LS,3,Patient1,348,1158.9532433213053,639
Inflam. FIB,LS,3,Patient1,394,1248.3483212803628,644
Inflam. FIB,LS,3,Patient1,416,1295.6750405922073,654
Inflam. FIB,LS,3,Patient1,429,1286.0950338114512,665
Inflam. FIB,LS,3,Patient1,485,1422.880116500353,673
Inflam. FIB,LS,3,Patient1,391,1246.052670150222,676
Inflam. FIB,LS,2,Patient1,428,1314.6058636507978,677
Inflam. FIB,LS,3,Patient1,349,1128.2591964080277,678
Inflam. FIB,LS,3,Patient1,291,1016.1242763533198,685
Inflam. FIB,LS,1,Patient1,305,1046.8778856850913,695
Inflam. FIB,LS,3,Patient1,326,1076.9430690991098,698
Inflam. FIB,LS,3,Patient1,197,764.3167611727016,701
Inflam. FIB,LS,3,Patient1,341,1123.374719589294,707
Inflam. FIB,LS,3,Patient1,123,533.8058580541635,800
Inflam. FIB,LS,3,Patient2,2197,3169.375228558601,810
Inflam. FIB,LS,3,Patient2,2659,3350.0237525219745,812
Inflam. FIB,LS,1,Patient2,2041,2974.3054926502236,814
Inflam. FIB,LS,3,Patient2,2579,3348.094475020726,815
Inflam. FIB,LS,3,Patient2,2611,3343.9815702745586,818
Inflam. FIB,LS,3,Patient2,2068,3021.053871189411,826
Inflam. FIB,LS,3,Patient2,1778,2921.8817975421875,827
Inflam. FIB,LS,3,Patient2,2357,3307.3616756236725,828
Inflam. FIB,LS,3,Patient2,2134,3138.1074461343665,829
Inflam. FIB,LS,3,Patient2,2002,2995.594470784968,832
Inflam. FIB,LS,3,Patient2,2008,3085.8874899618622,833
Inflam. FIB,LS,3,Patient2,1990,3008.349447738425,835
Inflam. FIB,LS,3,Patient2,1332,2550.0298070248855,841
Inflam. FIB,LS,1,Patient2,1548,2700.7885496789995,842
Inflam. FIB,LS,3,Patient2,1559,2791.532856414385,844
Inflam. FIB,LS,3,Patient2,1666,2865.306568783782,847
Inflam. FIB,LS,3,Patient2,1839,3032.9075377973145,848
Inflam. FIB,LS,3,Patient2,1444,2532.8512711845633,864
Inflam. FIB,LS,1,Patient2,1546,2728.026174060733,867
Inflam. FIB,LS,3,Patient2,1369,2549.3573624884075,871
Inflam. FIB,LS,3,Patient2,1323,2582.485938270412,876
Inflam. FIB,LS,3,Patient2,1258,2489.994552974949,877
Inflam. FIB,LS,3,Patient2,1384,2584.9309949356875,878
Inflam. FIB,LS,3,Patient2,1272,2512.8354222196563,887
Inflam. FIB,LS,3,Patient2,1470,2691.177561338098,894
Inflam. FIB,LS,3,Patient2,1142,2429.132942651526,908
Inflam. FIB,LS,2,Patient2,1270,2414.1855917899234,910
Inflam. FIB,LS,3,Patient2,932,2137.5865530097176,944
Inflam. FIB,LS,3,Patient2,1070,2330.056776616839,965
Inflam. FIB,LS,3,Patient2,644,1677.2400934203595,975
Inflam. FIB,LS,1,Patient2,621,1692.3939628627613,988
Inflam. FIB,LS,3,Patient2,545,1541.521061066854,1009
Inflam. FIB,LS,3,Patient2,597,1616.07330320914,1025
Inflam. FIB,LS,1,Patient2,549,1506.5360257806406,1026
Inflam. FIB,LS,3,Patient2,643,1691.467763460696,1029
Inflam. FIB,LS,3,Patient2,517,1460.9917265769088,1038
Inflam. FIB,LS,1,Patient2,496,1434.7048259826004,1042
Inflam. FIB,LS,3,Patient2,405,1255.6844892413535,1046
Inflam. FIB,LS,3,Patient2,233,853.100274530867,1071
Inflam. FIB,LS,3,Patient2,186,732.3685046126083,1084
Inflam. FIB,LS,3,Patient5,2947,3323.505025877943,1104
Inflam. FIB,LS,3,Patient5,2559,3380.4412790120023,1105
Inflam. FIB,LS,3,Patient5,2282,3226.626211498346,1106
Inflam. FIB,LS,3,Patient5,2438,3316.4045319322213,1107
Inflam. FIB,LS,3,Patient5,2110,3074.5814083287682,1109
Inflam. FIB,LS,3,Patient5,2184,3031.4376112625077,1112
Inflam. FIB,LS,3,Patient5,1974,3010.1053317067485,1114
Inflam. FIB,LS,3,Patient5,1925,3035.5921365989634,1116
Inflam. FIB,LS,3,Patient5,1819,2896.364291267554,1117
Inflam. FIB,LS,3,Patient5,1635,2879.354682695011,1118
Inflam. FIB,LS,3,Patient5,1590,2849.4236956972286,1120
Inflam. FIB,LS,3,Patient5,1683,2805.390337341887,1122
Inflam. FIB,LS,3,Patient5,1510,2662.1194752187853,1123
Inflam. FIB,LS,3,Patient5,1453,2632.310059282912,1126
Inflam. FIB,LS,3,Patient5,1335,2507.4281318315366,1127
Inflam. FIB,LS,3,Patient5,1587,2822.9926132941832,1128
Inflam. FIB,LS,3,Patient5,1480,2573.940352570559,1129
Inflam. FIB,LS,3,Patient5,1678,2816.9920901280807,1132
Inflam. FIB,LS,3,Patient5,1568,2781.797744105916,1133
Inflam. FIB,LS,3,Patient5,1547,2630.156467987986,1134
Inflam. FIB,LS,3,Patient5,1415,2659.7515096342995,1135
Inflam. FIB,LS,3,Patient5,1499,2639.4781530256196,1137
Inflam. FIB,LS,3,Patient5,1594,2759.711265244103,1138
Inflam. FIB,LS,3,Patient5,1449,2608.514361281265,1140
Inflam. FIB,LS,3,Patient5,1821,2847.42890959046,1142
Inflam. FIB,LS,3,Patient5,1521,2648.3207406374718,1145
Inflam. FIB,LS,3,Patient5,1456,2649.0705787824927,1146
Inflam. FIB,LS,3,Patient5,1509,2691.788671184585,1147
Inflam. FIB,LS,3,Patient5,1329,2520.94032646908,1148
Inflam. FIB,LS,3,Patient5,1237,2427.9478290668476,1149
Inflam. FIB,LS,3,Patient5,1410,2538.6241121099956,1150
Inflam. FIB,LS,3,Patient5,1367,2580.4750680865495,1151
Inflam. FIB,LS,3,Patient5,1183,2373.632780006162,1152
Inflam. FIB,LS,3,Patient5,1426,2589.3077243975454,1155
Inflam. FIB,LS,3,Patient5,1252,2484.3345366371304,1156
Inflam. FIB,LS,3,Patient5,1316,2493.5332011685286,1157
Inflam. FIB,LS,3,Patient5,1359,2572.0117625248054,1158
Inflam. FIB,LS,3,Patient5,1143,2300.178697274374,1159
Inflam. FIB,LS,3,Patient5,1426,2600.467558825901,1160
Inflam. FIB,LS,3,Patient5,1286,2433.9787366638893,1162
Inflam. FIB,LS,3,Patient5,855,1961.2731551006632,1163
Inflam. FIB,LS,3,Patient5,1242,2408.2612969149404,1167
Inflam. FIB,LS,3,Patient5,1273,2469.045005176096,1169
Inflam. FIB,LS,3,Patient5,1179,2333.0042094130035,1170
Inflam. FIB,LS,3,Patient5,1226,2430.483453062952,1171
Inflam. FIB,LS,3,Patient5,1220,2399.5019627836155,1172
Inflam. FIB,LS,3,Patient5,1104,2292.3653775921734,1175
Inflam. FIB,LS,3,Patient5,1376,2542.6862815616123,1176
Inflam. FIB,LS,3,Patient5,964,2057.4048428000897,1178
Inflam. FIB,LS,3,Patient5,1249,2395.5195474260095,1179
Inflam. FIB,LS,3,Patient5,987,2176.470640799155,1180
Inflam. FIB,LS,3,Patient5,1222,2492.079070750231,1181
Inflam. FIB,LS,3,Patient5,1293,2468.3364107965026,1182
Inflam. FIB,LS,3,Patient5,1090,2247.0115180256635,1186
Inflam. FIB,LS,3,Patient5,1210,2436.278726231439,1187
Inflam. FIB,LS,3,Patient5,1307,2472.4615496434203,1188
Inflam. FIB,LS,3,Patient5,1185,2330.9671761546715,1191
Inflam. FIB,LS,3,Patient5,1123,2329.7182307255266,1192
Inflam. FIB,LS,3,Patient5,1149,2327.5476135235485,1193
Inflam. FIB,LS,3,Patient5,1154,2335.461241970968,1195
Inflam. FIB,LS,3,Patient5,1042,2240.1817177485423,1196
Inflam. FIB,LS,3,Patient5,1125,2305.187804510795,1197
Inflam. FIB,LS,3,Patient5,1105,2250.052368735393,1198
Inflam. FIB,LS,3,Patient5,1101,2322.7755378745615,1199
Inflam. FIB,LS,3,Patient5,1061,2233.0496849254423,1201
Inflam. FIB,LS,3,Patient5,1020,2166.6812444286948,1203
Inflam. FIB,LS,3,Patient5,1070,2221.3784623687675,1204
Inflam. FIB,LS,3,Patient5,966,2130.2395410808,1205
Inflam. FIB,LS,3,Patient5,1194,2420.204362328828,1206
Inflam. FIB,LS,3,Patient5,1062,2296.6652358025776,1207
Inflam. FIB,LS,3,Patient5,1033,2239.2352480310474,1209
Inflam. FIB,LS,3,Patient5,1183,2341.3471436245873,1211
Inflam. FIB,LS,3,Patient5,1191,2462.366861837546,1212
Inflam. FIB,LS,3,Patient5,1116,2309.033989282364,1215
Inflam. FIB,LS,3,Patient5,1058,2218.424794157465,1217
Inflam. FIB,LS,3,Patient5,1070,2235.045621013662,1220
Inflam. FIB,LS,3,Patient5,806,1964.8602411720508,1221
Inflam. FIB,LS,3,Patient5,981,2138.7893995954955,1222
Inflam. FIB,LS,3,Patient5,975,2126.704039861873,1228
Inflam. FIB,LS,3,Patient5,951,2130.249422655978,1234
Inflam. FIB,LS,3,Patient5,1029,2186.760821352019,1235
Inflam. FIB,LS,3,Patient5,956,2181.627402469257,1236
Inflam. FIB,LS,3,Patient5,949,2135.91731560126,1237
Inflam. FIB,LS,3,Patient5,969,2147.0043710771274,1238
Inflam. FIB,LS,3,Patient5,836,1941.9744210690544,1239
Inflam. FIB,LS,3,Patient5,874,1982.7145534630429,1240
Inflam. FIB,LS,3,Patient5,856,2014.334471004715,1242
Inflam. FIB,LS,3,Patient5,836,1959.797241321494,1243
Inflam. FIB,LS,3,Patient5,1024,2209.6152117063148,1244
Inflam. FIB,LS,3,Patient5,1089,2229.690507886496,1245
Inflam. FIB,LS,3,Patient5,711,1802.2184037226048,1246
Inflam. FIB,LS,3,Patient5,1034,2227.2735417008307,1248
Inflam. FIB,LS,3,Patient5,655,1697.0193224378347,1254
Inflam. FIB,LS,3,Patient5,817,1966.5195462846095,1256
Inflam. FIB,LS,3,Patient5,1081,2290.555499650357,1257
Inflam. FIB,LS,3,Patient5,705,1780.5425777607006,1259
Inflam. FIB,LS,3,Patient5,923,2072.1417090659666,1265
Inflam. FIB,LS,3,Patient5,888,1988.7686980377962,1268
Inflam. FIB,LS,3,Patient5,754,1889.004213992612,1269
Inflam. FIB,LS,3,Patient5,852,2042.0899623516766,1271
Inflam. FIB,LS,3,Patient5,954,2058.1031922766897,1272
Inflam. FIB,LS,3,Patient5,983,2122.741889509972,1273
Inflam. FIB,LS,3,Patient5,1015,2225.7408303233024,1275
Inflam. FIB,LS,3,Patient5,875,1960.7157310857544,1276
Inflam. FIB,LS,3,Patient5,990,2141.2125831028125,1277
Inflam. FIB,LS,3,Patient5,646,1646.14032462993,1278
Inflam. FIB,LS,3,Patient5,764,1852.6108893370704,1282
Inflam. FIB,LS,3,Patient5,780,1883.4673435648149,1283
Inflam. FIB,LS,3,Patient5,859,2002.277958072028,1286
Inflam. FIB,LS,3,Patient5,693,1751.8309764374203,1287
Inflam. FIB,LS,3,Patient5,654,1763.8195509261018,1288
Inflam. FIB,LS,3,Patient5,829,1928.016911276933,1290
Inflam. FIB,LS,3,Patient5,991,2178.1954440866944,1291
Inflam. FIB,LS,3,Patient5,947,2087.6909836052337,1292
Inflam. FIB,LS,3,Patient5,1006,2216.561761099781,1293
Inflam. FIB,LS,3,Patient5,843,1874.1878925261005,1294
Inflam. FIB,LS,3,Patient5,841,1950.3045942523074,1295
Inflam. FIB,LS,1,Patient5,496,1447.5453577548874,1296
Inflam. FIB,LS,3,Patient5,846,1948.672232645605,1297
Inflam. FIB,LS,3,Patient5,851,1971.586078428892,1300
Inflam. FIB,LS,3,Patient5,997,2146.727949263486,1302
Inflam. FIB,LS,3,Patient5,664,1752.1711564806778,1303
Inflam. FIB,LS,3,Patient5,900,2010.7031090397895,1304
Inflam. FIB,LS,3,Patient5,822,1983.5790219283945,1306
Inflam. FIB,LS,3,Patient5,763,1839.2817647009017,1307
Inflam. FIB,LS,3,Patient5,757,1811.9777949830811,1308
Inflam. FIB,LS,1,Patient5,453,1389.147841413556,1312
Inflam. FIB,LS,3,Patient5,644,1730.6233465400007,1315
Inflam. FIB,LS,3,Patient5,775,1846.1155227356885,1318
Inflam. FIB,LS,3,Patient5,752,1894.2283007236979,1319
Inflam. FIB,LS,3,Patient5,651,1741.4441343798699,1320
Inflam. FIB,LS,3,Patient5,810,1942.3096298895055,1321
Inflam. FIB,LS,3,Patient5,831,1958.0477898834708,1325
Inflam. FIB,LS,3,Patient5,685,1767.5397294556099,1326
Inflam. FIB,LS,3,Patient5,831,1994.2460382934094,1328
Inflam. FIB,LS,3,Patient5,785,1861.7278524102749,1330
Inflam. FIB,LS,3,Patient5,606,1658.695515892522,1341
Inflam. FIB,LS,1,Patient5,633,1672.834521828105,1343
Inflam. FIB,LS,3,Patient5,535,1510.318261006977,1350
Inflam. FIB,LS,1,Patient5,686,1793.8954678388707,1351
Inflam. FIB,LS,3,Patient5,800,1968.7015751104907,1353
Inflam. FIB,LS,3,Patient5,749,1897.185156291797,1354
Inflam. FIB,LS,3,Patient5,623,1611.9451622881445,1355
Inflam. FIB,LS,3,Patient5,530,1486.2167822673168,1360
Inflam. FIB,LS,3,Patient5,644,1732.5984879495222,1367
Inflam. FIB,LS,3,Patient5,633,1682.8941242905648,1371
Inflam. FIB,LS,1,Patient5,653,1747.5894065323928,1374
Inflam. FIB,LS,3,Patient5,585,1611.9599994433497,1380
Inflam. FIB,LS,2,Patient5,494,1462.9262288431294,1385
Inflam. FIB,LS,1,Patient5,593,1644.2035929634274,1386
Inflam. FIB,LS,3,Patient5,719,1794.3133123242865,1387
Inflam. FIB,LS,3,Patient5,649,1701.8053726162652,1389
Inflam. FIB,LS,3,Patient5,555,1556.118123242943,1390
Inflam. FIB,LS,3,Patient5,679,1759.353273020526,1391
Inflam. FIB,LS,1,Patient5,509,1477.5607054747793,1395
Inflam. FIB,LS,3,Patient5,547,1507.6065510650778,1402
Inflam. FIB,LS,3,Patient5,519,1509.3688683699193,1403
Inflam. FIB,LS,3,Patient5,512,1518.532654067679,1409
Inflam. FIB,LS,3,Patient5,531,1528.0804533856972,1413
Inflam. FIB,LS,3,Patient5,476,1398.0264061443743,1415
Inflam. FIB,LS,3,Patient5,535,1514.254240845449,1418
Inflam. FIB,LS,3,Patient5,413,1264.9068596723366,1422
Inflam. FIB,LS,3,Patient5,459,1382.0360171006043,1432
Inflam. FIB,LS,3,Patient5,519,1497.0147678791513,1433
Inflam. FIB,LS,3,Patient5,344,1132.6748999640004,1446
Inflam. FIB,LS,3,Patient5,472,1431.2731217267005,1454
Inflam. FIB,LS,3,Patient5,574,1592.1768706464868,1455
Inflam. FIB,LS,3,Patient5,412,1301.1180322212592,1458
Inflam. FIB,LS,3,Patient5,459,1380.3727518223047,1459
Inflam. FIB,LS,3,Patient5,424,1285.6505259867665,1462
Inflam. FIB,LS,3,Patient5,448,1358.7347824352237,1465
Inflam. FIB,LS,3,Patient5,523,1500.8713665945183,1470
Inflam. FIB,LS,3,Patient5,541,1525.3772843125412,1471
Inflam. FIB,LS,3,Patient5,494,1464.4501775419326,1472
Inflam. FIB,LS,3,Patient5,431,1327.7944477881783,1485
Inflam. FIB,LS,3,Patient5,491,1454.1265769424224,1488
Inflam. FIB,LS,1,Patient5,414,1300.777295650773,1494
Inflam. FIB,LS,2,Patient5,407,1259.4092986206367,1504
Inflam. FIB,LS,3,Patient5,367,1193.849473634619,1507
Inflam. FIB,LS,1,Patient5,347,1159.9429235504429,1514
Inflam. FIB,LS,3,Patient5,360,1179.9758519402735,1524
Inflam. FIB,LS,2,Patient5,386,1221.0965952173428,1544
Inflam. FIB,LS,3,Patient7,1283,2557.764570836837,1634
Inflam. FIB,LS,3,Patient7,1303,2554.7989850496724,1635
Inflam. FIB,LS,3,Patient7,1325,2492.2450617120694,1636
Inflam. FIB,LS,3,Patient7,1401,2593.1454865407823,1637
Inflam. FIB,LS,3,Patient7,1314,2460.2825827071565,1638
Inflam. FIB,LS,3,Patient7,1353,2560.0499607071147,1639
Inflam. FIB,LS,3,Patient7,788,1889.3526312087633,1642
Inflam. FIB,LS,3,Patient7,1044,2177.4146566510944,1644
Inflam. FIB,LS,3,Patient7,671,1750.9053318823846,1648
Inflam. FIB,LS,3,Patient7,617,1688.0421707166497,1649
Inflam. FIB,LS,3,Patient7,579,1573.2012215740049,1650
Inflam. FIB,LS,3,Patient7,611,1644.04484834886,1653
Inflam. FIB,LS,3,Patient7,866,2054.703696007678,1655
Inflam. FIB,LS,3,Patient7,625,1643.5074956142353,1658
Inflam. FIB,LS,3,Patient7,592,1600.7649155119507,1660
Inflam. FIB,LS,3,Patient7,556,1562.3937159155378,1662
Inflam. FIB,LS,1,Patient7,655,1751.3029689344273,1664
Inflam. FIB,LS,3,Patient7,329,1080.8314292070563,1667
Inflam. FIB,LS,1,Patient7,474,1429.4663817311325,1668
Inflam. FIB,LS,3,Patient7,501,1479.9833742513601,1680
Inflam. FIB,LS,3,Patient7,248,912.2154105508303,1683
Inflam. FIB,LS,3,Patient7,313,1075.6477596930515,1685
Inflam. FIB,LS,1,Patient7,226,838.6424159857121,1694
Inflam. FIB,LS,6,Patient7,224,832.9853121619905,1698
Inflam. FIB,LS,1,Patient7,253,916.6699470061506,1703
cDC2,LS,4,Patient1,2986,3144.4302665405676,1713
cDC2,LS,4,Patient1,2702,3256.3343414763826,1714
cDC2,LS,4,Patient1,2445,2745.4373520439244,1715
cDC2,LS,4,Patient1,2698,2899.4467258824357,1716
cDC2,LS,4,Patient1,2328,2950.295736529776,1717
cDC2,LS,4,Patient1,2539,3066.4305898866237,1718
cDC2,LS,4,Patient1,2055,3105.498995079629,1719
cDC2,LS,4,Patient1,2687,3185.022630268367,1720
cDC2,LS,4,Patient1,2347,2889.318167610008,1722
cDC2,LS,4,Patient1,2168,2798.9527586772515,1723
cDC2,LS,4,Patient1,2326,2835.964361847917,1724
cDC2,LS,4,Patient1,2338,3112.065511775695,1725
cDC2,LS,4,Patient1,2121,2887.6698083355,1726
cDC2,LS,4,Patient1,2241,2883.952653598922,1727
cDC2,LS,4,Patient1,2193,2826.698865808104,1729
cDC2,LS,4,Patient1,1980,2537.156534044442,1730
cDC2,LS,4,Patient1,1585,2524.9840307800378,1731
cDC2,LS,4,Patient1,1988,2743.6188121968958,1732
cDC2,LS,4,Patient1,2241,2827.37075218122,1733
cDC2,LS,4,Patient1,2155,2873.4306505377403,1734
cDC2,LS,4,Patient1,1887,2784.2228930325264,1735
cDC2,LS,4,Patient1,1839,2645.5944353587483,1737
cDC2,LS,4,Patient1,1817,2604.980465323644,1738
cDC2,LS,4,Patient1,2105,2902.9421719714887,1739
cDC2,LS,4,Patient1,1844,2614.092645174897,1741
cDC2,LS,4,Patient1,1830,2616.656653033041,1742
cDC2,LS,4,Patient1,1629,2626.9461377237894,1743
cDC2,LS,4,Patient1,1730,2615.90661320102,1744
cDC2,LS,4,Patient1,1649,2496.7021405960795,1745
cDC2,LS,4,Patient1,1728,2623.45621782817,1747
cDC2,LS,4,Patient1,1727,2683.803437756864,1748
cDC2,LS,4,Patient1,1411,2495.281618732296,1749
cDC2,LS,4,Patient1,1778,2645.3349124706197,1751
cDC2,LS,4,Patient1,1874,2690.125932494982,1752
cDC2,LS,4,Patient1,1651,2571.139355722735,1753
cDC2,LS,4,Patient1,1691,2601.8845617736315,1754
cDC2,LS,4,Patient1,1691,2606.79932799543,1755
cDC2,LS,4,Patient1,2052,2887.3430322332138,1757
cDC2,LS,4,Patient1,1216,2182.278525118288,1758
cDC2,LS,4,Patient1,1389,2566.997481550083,1759
cDC2,LS,4,Patient1,1524,2521.4729387319794,1760
cDC2,LS,4,Patient1,1527,2339.999844675881,1762
cDC2,LS,4,Patient1,1423,2455.849607438003,1763
cDC2,LS,4,Patient1,1263,2328.314357142608,1764
cDC2,LS,4,Patient1,1214,2135.858835920127,1765
cDC2,LS,4,Patient1,1357,2359.3315834785485,1766
cDC2,LS,4,Patient1,1648,2607.929284959991,1767
cDC2,LS,4,Patient1,1073,2130.385512662931,1769
cDC2,LS,4,Patient1,1232,2257.1133192337047,1770
cDC2,LS,4,Patient1,1634,2578.6867388268965,1772
cDC2,LS,4,Patient1,1326,2314.7312750733136,1773
cDC2,LS,4,Patient1,1440,2459.220497315588,1774
cDC2,LS,4,Patient1,1298,2421.2572707449926,1775
cDC2,LS,4,Patient1,1488,2661.6563002327266,1776
cDC2,LS,4,Patient1,1155,2242.161454564674,1778
cDC2,LS,4,Patient1,1382,2288.8467489410905,1779
cDC2,LS,4,Patient1,1306,2423.6188958911607,1780
cDC2,LS,4,Patient1,1727,2744.1150450978585,1782
cDC2,LS,4,Patient1,1331,2204.2436328870895,1783
cDC2,LS,4,Patient1,1333,2410.2285115288046,1784
cDC2,LS,4,Patient1,1471,2588.400449977568,1789
cDC2,LS,4,Patient1,1230,2327.5248078494683,1790
cDC2,LS,4,Patient1,1354,2388.192086597344,1791
cDC2,LS,4,Patient1,1036,2041.1048140466055,1792
cDC2,LS,4,Patient1,1277,2231.9592796118454,1793
cDC2,LS,4,Patient1,1040,2047.418237093182,1794
cDC2,LS,4,Patient1,1070,2063.056208389668,1795
cDC2,LS,4,Patient1,999,1986.5222993036152,1796
cDC2,LS,4,Patient1,963,1967.9577063830684,1797
cDC2,LS,4,Patient1,1132,2067.9945023057217,1798
cDC2,LS,4,Patient1,1206,2200.8016837524187,1799
cDC2,LS,4,Patient1,1167,2149.5064738074298,1800
cDC2,LS,4,Patient1,940,1969.9491715128097,1801
cDC2,LS,4,Patient1,1104,2156.371395802335,1802
cDC2,LS,4,Patient1,1088,2077.373501160698,1803
cDC2,LS,4,Patient1,1138,2344.2830524116057,1804
cDC2,LS,4,Patient1,1053,2108.2824184555243,1805
cDC2,LS,4,Patient1,863,1980.5218009504836,1806
cDC2,LS,4,Patient1,956,2024.0736741985947,1808
cDC2,LS,4,Patient1,1033,2115.1252314639996,1809
cDC2,LS,4,Patient1,1064,2058.7879136668157,1811
cDC2,LS,4,Patient1,1083,2246.5455454399785,1814
cDC2,LS,4,Patient1,940,1916.955760514706,1815
cDC2,LS,4,Patient1,1181,2263.787736274148,1816
